IsWon,Opportunity Type,Lead Source,Amount,Industry
FALSE,New Business / Add-on,Web,35910,Healthcare
FALSE,Existing Business,Phone Inquiry,15270,Energy
FALSE,Existing Business,Phone Inquiry,14340,Energy
FALSE,New Business,Phone Inquiry,14490,Energy
FALSE,New Business / Add-on,Partner Referral,45420,Healthcare
TRUE,New Business / Add-on,Web,24120,Technology
TRUE,New Business / Add-on,Partner Referral,50700,Banking
FALSE,New Business / Add-on,Web,30510,Healthcare
FALSE,Existing Business,Partner Referral,54960,Energy
FALSE,New Business,Partner Referral,59340,Banking
FALSE,New Business / Add-on,Partner Referral,51000,Banking
TRUE,New Business / Add-on,Partner Referral,47370,Banking
FALSE,New Business / Add-on,Web,26580,Healthcare
TRUE,New Business / Add-on,Phone Inquiry,12120,Healthcare
FALSE,New Business,Partner Referral,48120,Healthcare
FALSE,New Business / Add-on,Web,36540,Healthcare
FALSE,New Business / Add-on,Web,20520,Healthcare
TRUE,New Business / Add-on,Partner Referral,51120,Technology
FALSE,New Business,Partner Referral,52290,Energy
FALSE,New Business / Add-on,Web,32580,Banking
FALSE,Existing Business,Phone Inquiry,11460,Healthcare
FALSE,Existing Business,Partner Referral,67650,Energy
FALSE,New Business / Add-on,Phone Inquiry,11970,Healthcare
FALSE,Existing Business,Phone Inquiry,11700,Healthcare
FALSE,Existing Business,Web,39330,Technology
FALSE,New Business / Add-on,Partner Referral,47280,Banking
FALSE,New Business,Web,46920,Healthcare
FALSE,Existing Business,Partner Referral,63150,Technology
FALSE,New Business / Add-on,Partner Referral,53550,Banking
FALSE,Existing Business,Phone Inquiry,12390,Energy
FALSE,New Business,Web,41220,Banking
FALSE,New Business / Add-on,Web,47190,Energy
FALSE,Existing Business,Phone Inquiry,14850,Healthcare
FALSE,Existing Business,Phone Inquiry,11850,Energy
FALSE,New Business / Add-on,Partner Referral,53460,Banking
FALSE,Existing Business,Partner Referral,50820,Technology
TRUE,New Business / Add-on,Partner Referral,58800,Banking
TRUE,New Business / Add-on,Partner Referral,56670,Banking
TRUE,New Business / Add-on,Partner Referral,63000,Banking
TRUE,New Business / Add-on,Partner Referral,56310,Banking
FALSE,New Business / Add-on,Web,35940,Banking
FALSE,Existing Business,Phone Inquiry,11970,Healthcare
TRUE,New Business / Add-on,Partner Referral,50400,Banking
FALSE,New Business / Add-on,Partner Referral,65340,Banking
FALSE,New Business / Add-on,Web,20160,Healthcare
FALSE,New Business,Partner Referral,51510,Healthcare
FALSE,New Business / Add-on,Web,20910,Technology
TRUE,New Business / Add-on,Web,29250,Banking
TRUE,New Business / Add-on,Partner Referral,50910,Banking
TRUE,New Business / Add-on,Web,33990,Healthcare
FALSE,New Business / Add-on,Partner Referral,57180,Energy
TRUE,New Business,Web,44340,Energy
TRUE,Existing Business,Phone Inquiry,14700,Healthcare
FALSE,Existing Business,Partner Referral,50760,Technology
FALSE,New Business / Add-on,Web,26970,Banking
FALSE,New Business / Add-on,Web,14820,Banking
FALSE,New Business / Add-on,Partner Referral,60180,Energy
FALSE,New Business / Add-on,Phone Inquiry,15270,Healthcare
FALSE,New Business / Add-on,Web,30420,Healthcare
FALSE,New Business / Add-on,Web,33000,Energy
FALSE,Existing Business,Web,41040,Technology
TRUE,New Business / Add-on,Partner Referral,53940,Banking
TRUE,New Business / Add-on,Partner Referral,47130,Banking
FALSE,New Business / Add-on,Web,33030,Technology
FALSE,Existing Business,Phone Inquiry,11880,Energy
FALSE,New Business,Partner Referral,50670,Banking
FALSE,New Business / Add-on,Web,21540,Healthcare
FALSE,New Business / Add-on,Partner Referral,48450,Technology
FALSE,New Business,Web,47190,Healthcare
FALSE,New Business / Add-on,Web,37050,Technology
FALSE,New Business,Web,38220,Energy
TRUE,New Business / Add-on,Partner Referral,59670,Banking
TRUE,New Business / Add-on,Web,15120,Technology
TRUE,New Business,Web,44430,Healthcare
FALSE,New Business / Add-on,Partner Referral,52560,Banking
FALSE,New Business / Add-on,Partner Referral,53490,Banking
FALSE,Existing Business,Phone Inquiry,12000,Energy
TRUE,New Business / Add-on,Web,33000,Energy
FALSE,Existing Business,Partner Referral,62640,Technology
FALSE,New Business / Add-on,Phone Inquiry,12030,Energy
TRUE,New Business / Add-on,Partner Referral,53850,Banking
FALSE,New Business / Add-on,Web,20580,Banking
FALSE,Existing Business,Phone Inquiry,12390,Technology
FALSE,New Business / Add-on,Partner Referral,50550,Healthcare
FALSE,Existing Business,Phone Inquiry,11790,Technology
FALSE,New Business,Web,47910,Energy
FALSE,Existing Business,Phone Inquiry,12120,Healthcare
FALSE,New Business,Phone Inquiry,11880,Healthcare
FALSE,New Business / Add-on,Web,30210,Banking
TRUE,New Business / Add-on,Partner Referral,51090,Banking
FALSE,New Business,Web,44760,Technology
FALSE,New Business / Add-on,Partner Referral,47490,Energy
FALSE,Existing Business,Phone Inquiry,12210,Healthcare
FALSE,Existing Business,Phone Inquiry,12630,Technology
TRUE,New Business / Add-on,Partner Referral,56760,Banking
FALSE,New Business / Add-on,Partner Referral,56820,Banking
TRUE,New Business / Add-on,Partner Referral,56550,Banking
TRUE,New Business,Web,43470,Energy
FALSE,New Business / Add-on,Partner Referral,44970,Banking
TRUE,New Business / Add-on,Partner Referral,63120,Banking
FALSE,Existing Business,Partner Referral,67170,Technology
FALSE,Existing Business,Phone Inquiry,11910,Technology
FALSE,New Business / Add-on,Partner Referral,53850,Banking
FALSE,Existing Business,Phone Inquiry,12030,Healthcare
FALSE,Existing Business,Partner Referral,65370,Banking
TRUE,New Business / Add-on,Partner Referral,53280,Banking
FALSE,New Business,Partner Referral,56790,Banking
TRUE,New Business / Add-on,Partner Referral,54150,Banking
TRUE,New Business / Add-on,Web,38790,Technology
FALSE,New Business,Partner Referral,57450,Energy
FALSE,Existing Business,Phone Inquiry,11730,Energy
FALSE,Existing Business,Partner Referral,62460,Energy
TRUE,New Business / Add-on,Partner Referral,53430,Technology
FALSE,New Business,Phone Inquiry,12060,Healthcare
FALSE,New Business,Partner Referral,66930,Banking
FALSE,Existing Business,Web,36300,Energy
FALSE,Existing Business,Web,54570,Technology
TRUE,New Business,Partner Referral,52440,Banking
FALSE,New Business / Add-on,Phone Inquiry,11820,Healthcare
FALSE,Existing Business,Web,30570,Technology
FALSE,New Business,Phone Inquiry,12030,Technology
FALSE,Existing Business,Phone Inquiry,11640,Healthcare
FALSE,New Business / Add-on,Web,35670,Banking
TRUE,New Business / Add-on,Partner Referral,56850,Banking
FALSE,Existing Business,Web,48900,Energy
FALSE,New Business / Add-on,Web,17430,Technology
TRUE,New Business / Add-on,Partner Referral,51870,Banking
FALSE,New Business,Web,42360,Healthcare
FALSE,Existing Business,Partner Referral,58320,Technology
TRUE,New Business,Partner Referral,58950,Banking
TRUE,New Business / Add-on,Partner Referral,45450,Technology
FALSE,New Business / Add-on,Web,35520,Technology
FALSE,New Business / Add-on,Partner Referral,45540,Healthcare
FALSE,New Business / Add-on,Partner Referral,54030,Banking
FALSE,Existing Business,Web,42570,Technology
FALSE,New Business / Add-on,Partner Referral,61560,Banking
TRUE,New Business / Add-on,Partner Referral,51210,Technology
TRUE,New Business,Partner Referral,63660,Energy
FALSE,New Business / Add-on,Web,26280,Banking
FALSE,Existing Business,Web,35400,Banking
FALSE,New Business,Web,41970,Banking
FALSE,New Business,Phone Inquiry,14610,Technology
FALSE,New Business,Web,17670,Energy
FALSE,Existing Business,Partner Referral,50640,Energy
TRUE,New Business / Add-on,Web,27030,Banking
FALSE,New Business,Phone Inquiry,12390,Healthcare
FALSE,Existing Business,Web,52260,Technology
FALSE,New Business / Add-on,Phone Inquiry,11910,Healthcare
FALSE,New Business / Add-on,Partner Referral,54210,Banking
TRUE,New Business / Add-on,Partner Referral,65880,Healthcare
TRUE,New Business / Add-on,Partner Referral,50790,Banking
FALSE,New Business,Web,39300,Healthcare
TRUE,New Business / Add-on,Partner Referral,47700,Technology
FALSE,New Business / Add-on,Partner Referral,48570,Banking
FALSE,New Business / Add-on,Web,33690,Healthcare
TRUE,New Business / Add-on,Partner Referral,51480,Healthcare
TRUE,New Business / Add-on,Partner Referral,47460,Banking
FALSE,New Business / Add-on,Web,20640,Healthcare
FALSE,Existing Business,Phone Inquiry,12450,Healthcare
FALSE,New Business,Phone Inquiry,11280,Healthcare
TRUE,New Business / Add-on,Web,26580,Healthcare
FALSE,New Business / Add-on,Partner Referral,54480,Banking
FALSE,New Business / Add-on,Phone Inquiry,15360,Banking
TRUE,New Business / Add-on,Partner Referral,63570,Energy
FALSE,Existing Business,Web,42480,Energy
FALSE,New Business / Add-on,Phone Inquiry,15240,Banking
FALSE,New Business / Add-on,Partner Referral,65280,Technology
TRUE,New Business / Add-on,Partner Referral,41850,Banking
TRUE,New Business / Add-on,Partner Referral,56790,Banking
TRUE,New Business / Add-on,Partner Referral,57630,Technology
FALSE,New Business / Add-on,Partner Referral,46110,Banking
FALSE,Existing Business,Phone Inquiry,12150,Healthcare
FALSE,New Business,Phone Inquiry,14880,Energy
FALSE,New Business / Add-on,Partner Referral,69390,Banking
FALSE,New Business / Add-on,Partner Referral,44760,Energy
TRUE,New Business / Add-on,Web,30090,Healthcare
FALSE,New Business,Partner Referral,61890,Technology
FALSE,Existing Business,Web,43260,Energy
TRUE,New Business / Add-on,Partner Referral,68160,Technology
FALSE,Existing Business,Phone Inquiry,15060,Healthcare
TRUE,New Business / Add-on,Partner Referral,47340,Banking
FALSE,New Business / Add-on,Partner Referral,48090,Banking
FALSE,Existing Business,Phone Inquiry,15240,Healthcare
FALSE,New Business,Partner Referral,63240,Energy
FALSE,New Business / Add-on,Web,27450,Healthcare
FALSE,New Business,Phone Inquiry,14670,Healthcare
FALSE,Existing Business,Phone Inquiry,15000,Energy
FALSE,Existing Business,Web,51150,Banking
FALSE,Existing Business,Phone Inquiry,11760,Energy
FALSE,New Business / Add-on,Web,30090,Healthcare
FALSE,New Business / Add-on,Partner Referral,42330,Banking
TRUE,New Business / Add-on,Web,36030,Banking
FALSE,New Business,Phone Inquiry,15840,Healthcare
FALSE,Existing Business,Phone Inquiry,12090,Healthcare
FALSE,New Business / Add-on,Web,35310,Healthcare
FALSE,New Business / Add-on,Partner Referral,58530,Energy
FALSE,Existing Business,Phone Inquiry,11790,Energy
FALSE,New Business,Web,15150,Energy
FALSE,Existing Business,Partner Referral,68670,Energy
TRUE,New Business / Add-on,Web,20820,Banking
FALSE,New Business,Web,42420,Banking
TRUE,New Business / Add-on,Partner Referral,51180,Banking
FALSE,Existing Business,Web,45330,Energy
FALSE,Existing Business,Partner Referral,50880,Banking
FALSE,New Business,Phone Inquiry,12390,Healthcare
FALSE,Existing Business,Phone Inquiry,12270,Technology
TRUE,New Business,Partner Referral,61470,Energy
TRUE,New Business / Add-on,Partner Referral,62640,Technology
FALSE,New Business / Add-on,Web,21390,Banking
TRUE,New Business / Add-on,Partner Referral,59850,Banking
FALSE,New Business / Add-on,Partner Referral,54270,Banking
FALSE,Existing Business,Partner Referral,58590,Energy
FALSE,New Business / Add-on,Partner Referral,44310,Banking
TRUE,New Business / Add-on,Web,44640,Banking
FALSE,Existing Business,Web,41460,Energy
FALSE,New Business / Add-on,Partner Referral,49650,Banking
FALSE,Existing Business,Phone Inquiry,14640,Energy
FALSE,New Business,Web,33150,Banking
FALSE,New Business / Add-on,Web,36810,Technology
FALSE,New Business,Web,46050,Energy
FALSE,Existing Business,Phone Inquiry,11640,Healthcare
FALSE,New Business / Add-on,Web,32850,Energy
FALSE,Existing Business,Phone Inquiry,11820,Energy
FALSE,New Business,Phone Inquiry,11940,Technology
FALSE,New Business / Add-on,Partner Referral,64770,Banking
FALSE,New Business / Add-on,Partner Referral,50280,Technology
TRUE,New Business / Add-on,Partner Referral,44550,Energy
FALSE,New Business,Web,33840,Energy
FALSE,Existing Business,Phone Inquiry,12060,Healthcare
FALSE,New Business / Add-on,Partner Referral,56940,Banking
FALSE,New Business / Add-on,Partner Referral,56520,Banking
FALSE,New Business / Add-on,Web,29940,Banking
FALSE,New Business / Add-on,Web,42630,Banking
FALSE,Existing Business,Web,48990,Technology
FALSE,New Business,Partner Referral,53670,Technology
TRUE,New Business / Add-on,Web,35910,Banking
TRUE,New Business / Add-on,Partner Referral,41760,Banking
FALSE,New Business,Partner Referral,59400,Banking
FALSE,New Business / Add-on,Phone Inquiry,11430,Healthcare
TRUE,New Business / Add-on,Web,27240,Banking
FALSE,Existing Business,Partner Referral,68670,Technology
TRUE,New Business / Add-on,Phone Inquiry,11700,Healthcare
FALSE,New Business / Add-on,Web,26550,Healthcare
FALSE,New Business,Partner Referral,54330,Technology
TRUE,New Business / Add-on,Partner Referral,41940,Banking
FALSE,New Business / Add-on,Phone Inquiry,12240,Technology
FALSE,New Business / Add-on,Web,42840,Technology
TRUE,New Business / Add-on,Partner Referral,52290,Technology
FALSE,Existing Business,Phone Inquiry,14910,Energy
FALSE,New Business,Partner Referral,62670,Technology
FALSE,Existing Business,Phone Inquiry,11880,Energy
FALSE,Existing Business,Partner Referral,69870,Technology
TRUE,New Business / Add-on,Partner Referral,50850,Technology
FALSE,Existing Business,Phone Inquiry,12030,Energy
FALSE,New Business / Add-on,Partner Referral,66450,Banking
FALSE,Existing Business,Partner Referral,53820,Technology
TRUE,New Business / Add-on,Partner Referral,53970,Banking
FALSE,New Business,Web,29220,Energy
FALSE,Existing Business,Partner Referral,57960,Technology
FALSE,New Business,Web,44580,Energy
FALSE,New Business / Add-on,Web,32580,Banking
FALSE,New Business,Web,44910,Technology
FALSE,Existing Business,Partner Referral,47970,Technology
FALSE,Existing Business,Phone Inquiry,12030,Technology
FALSE,New Business / Add-on,Phone Inquiry,11640,Healthcare
FALSE,New Business,Web,32940,Technology
FALSE,Existing Business,Phone Inquiry,14670,Energy
FALSE,New Business / Add-on,Partner Referral,53790,Technology
FALSE,New Business / Add-on,Web,27240,Banking
FALSE,Existing Business,Web,45420,Healthcare
FALSE,New Business,Partner Referral,66390,Energy
FALSE,New Business,Phone Inquiry,12330,Healthcare
FALSE,Existing Business,Partner Referral,69090,Energy
FALSE,New Business,Web,35130,Energy
FALSE,New Business / Add-on,Partner Referral,55950,Technology
TRUE,New Business / Add-on,Partner Referral,67920,Banking
TRUE,New Business / Add-on,Partner Referral,54300,Banking
TRUE,New Business / Add-on,Partner Referral,47400,Banking
FALSE,Existing Business,Phone Inquiry,11610,Technology
FALSE,New Business / Add-on,Web,29250,Healthcare
FALSE,Existing Business,Partner Referral,65430,Banking
FALSE,Existing Business,Phone Inquiry,15000,Technology
FALSE,New Business / Add-on,Web,32940,Energy
FALSE,Existing Business,Phone Inquiry,14850,Energy
FALSE,New Business / Add-on,Partner Referral,54690,Banking
TRUE,New Business,Phone Inquiry,12090,Technology
FALSE,New Business,Partner Referral,62610,Banking
FALSE,New Business / Add-on,Web,39630,Banking
TRUE,New Business / Add-on,Partner Referral,42990,Banking
TRUE,New Business / Add-on,Phone Inquiry,12210,Healthcare
FALSE,Existing Business,Web,55320,Energy
TRUE,New Business / Add-on,Partner Referral,50550,Energy
FALSE,New Business,Partner Referral,63120,Technology
FALSE,Existing Business,Phone Inquiry,11760,Technology
FALSE,New Business / Add-on,Web,18240,Banking
TRUE,New Business / Add-on,Partner Referral,46860,Technology
FALSE,New Business,Web,36900,Healthcare
FALSE,New Business / Add-on,Web,41640,Technology
FALSE,Existing Business,Phone Inquiry,14850,Technology
FALSE,Existing Business,Web,54630,Healthcare
TRUE,New Business / Add-on,Partner Referral,53790,Healthcare
FALSE,New Business / Add-on,Web,44190,Energy
FALSE,Existing Business,Phone Inquiry,11640,Energy
FALSE,New Business,Phone Inquiry,15720,Technology
TRUE,New Business / Add-on,Partner Referral,59220,Banking
FALSE,New Business,Phone Inquiry,11790,Energy
FALSE,New Business / Add-on,Web,14940,Healthcare
TRUE,New Business / Add-on,Partner Referral,49710,Banking
FALSE,Existing Business,Web,55920,Energy
